score,deciles
0.2509275,8
0.118090674,4
0.08900033,3
0.21341574,7
0.09452181,3
0.08551445,2
0.08874135,3
0.23040871,8
0.06160505,1
0.072643496,2
0.13718548,5
0.15057282,6
0.14336996,5
0.15450676,6
0.15895598,6
0.10137772,3
0.28624997,8
0.3341865,9
0.3835752,9
0.09463809,3
0.07183524,2
0.32913947,9
0.56105125,10
0.29148635,8
0.085661076,2
0.0799257,2
0.0673432,1
0.17793155,7
0.15450676,6
0.5534608,10
0.072943486,2
0.18594724,7
0.4972558,10
0.0697095,1
0.096899845,3
0.23699203,8
0.06619605,1
0.060801987,1
0.08277737,2
0.08437245,2
0.5515529,10
0.09176286,3
0.12830885,5
0.0673432,1
0.15430099,6
0.13562222,5
0.27067864,8
0.123853,5
0.10278189,3
0.1475279,5
0.24269536,8
0.31775916,9
0.08903198,3
0.11433554,4
0.11328593,4
0.36361122,9
0.07122274,2
0.2038597,7
0.12500301,5
0.6460086,10
0.5532632,10
0.21631403,7
0.06718779,1
0.08737784,3
0.21319063,7
0.5408126,10
0.09426194,3
0.46066725,10
0.17576697,6
0.28558907,8
0.22057506,8
0.22671296,8
0.22740524,8
0.11911473,4
0.06404589,1
0.06795501,1
0.21857236,7
0.07808234,2
0.06931268,1
0.15450676,6
0.36796734,9
0.17208493,6
0.08918993,3
0.36511266,9
0.35807997,9
0.07202496,2
0.07122274,2
0.19024579,7
0.27575,8
0.3457,9
0.10124795,3
0.13150553,5
0.1310986,5
0.5753547,10
0.1387312,5
0.48244885,10
0.23175716,8
0.07228408,2
0.20073488,7
0.18040495,7
0.5876824,10
0.23270462,8
0.09888471,3
0.1984207,7
0.36511266,9
0.09734857,3
0.10140557,3
0.58994794,10
0.0960667,3
0.11484777,4
0.30344254,9
0.11684353,4
0.54163074,10
0.07428134,2
0.071103014,2
0.59122616,10
0.17510064,6
0.18459007,7
0.11676728,4
0.27930668,8
0.19052087,7
0.13179848,5
0.17906898,7
0.09904734,3
0.23829345,8
0.099097565,3
0.13007146,5
0.085695304,2
0.097240254,3
0.0672335,1
0.2699021,8
0.1296349,5
0.5532632,10
0.28830943,8
0.23679303,8
0.072936155,2
0.14012098,5
0.060630493,1
0.1728313,6
0.0672335,1
0.11702779,4
0.11073446,4
0.070873454,1
0.14749609,5
0.5685232,10
0.11911473,4
0.12240542,5
0.55462515,10
0.08117151,2
0.06899894,1
0.32320356,9
0.37035498,9
0.17228124,6
0.09453193,3
0.19829035,7
0.20088151,7
0.06768792,1
0.12436216,5
0.06878444,1
0.09826148,3
0.060630493,1
0.55389947,10
0.39108562,9
0.23627257,8
0.06160505,1
0.11985192,4
0.5768321,10
0.06944471,1
0.061297078,1
0.06297272,1
0.15067327,6
0.21945822,7
0.1581953,6
0.0860003,3
0.2331144,8
0.08527948,2
0.61018014,10
0.29091957,8
0.18258022,7
0.15809081,6
0.0672335,1
0.13362704,5
0.17830929,7
0.39152968,9
0.11321524,4
0.3460323,9
0.10944721,4
0.07778756,2
0.143104,5
0.5520229,10
0.333867,9
0.36319533,9
0.11579044,4
0.55296767,10
0.11814611,4
0.0711532,2
0.16989118,6
0.23991926,8
0.1330871,5
0.08817968,3
0.1279923,5
0.55462515,10
0.33300015,9
0.11101745,4
0.1752348,6
0.17115267,6
0.22870769,8
0.56198394,10
0.38461265,9
0.23156217,8
0.18321015,7
0.06181155,1
0.10288492,3
0.17209356,6
0.20788947,7
0.15016253,6
0.41125473,9
0.3655879,9
0.14459634,5
0.1428415,5
0.12757312,5
0.1536779,6
0.40671644,9
0.0672335,1
0.09079806,3
0.23501372,8
0.40225977,9
0.55646646,10
0.07078995,1
0.16748871,6
0.1415948,5
0.25715187,8
0.12686536,5
0.07345596,2
0.2104066,7
0.23449787,8
0.60103345,10
0.16102003,6
0.28885794,8
0.11667599,4
0.06181155,1
0.12416551,5
0.19481823,7
0.13686568,5
0.31501645,9
0.18224353,7
0.5903013,10
0.121040605,4
0.095351666,3
0.06655331,1
0.070873454,1
0.11796082,4
0.08754691,3
0.21557435,7
0.07455512,2
0.103838645,4
0.07308517,2
0.15450676,6
0.5944075,10
0.217201,7
0.27943128,8
0.08253251,2
0.4024554,9
0.11913878,4
0.19532605,7
0.55462515,10
0.31412488,9
0.18076769,7
0.5470876,10
0.1819841,7
0.06160505,1
0.3470253,9
0.3747819,9
0.0730984,2
0.06160505,1
0.07202496,2
0.54918706,10
0.11747248,4
0.08797182,3
0.21732123,7
0.20937183,7
0.21862034,7
0.06160505,1
0.25074035,8
0.07763021,2
0.40863612,9
0.1118425,4
0.4917408,10
0.12810612,5
0.141636,5
0.42886674,9
0.13206135,5
0.120530285,4
0.22018851,8
0.34049302,9
0.15597367,6
0.07163877,2
0.18219823,7
0.13688995,5
0.23791195,8
0.0711532,2
0.15450676,6
0.12006854,4
0.12683693,5
0.06798441,1
0.06160505,1
0.06160505,1
0.07619252,2
0.077145465,2
0.16912326,6
0.06177912,1
0.31499535,9
0.10666297,4
0.13314794,5
0.08725536,3
0.55035883,10
0.091131695,3
0.1495806,5
0.1290383,5
0.14650041,5
0.36840335,9
0.07808965,2
0.62197345,10
0.20321107,7
0.19464675,7
0.10334951,4
0.18579076,7
0.28745553,8
0.30820486,9
0.33245632,9
0.5919861,10
0.18978839,7
0.22456737,8
0.3002641,9
0.10668117,4
0.21258174,7
0.3901292,9
0.11328241,4
0.13883679,5
0.21454431,7
0.15450676,6
0.38917834,9
0.15052585,6
0.10513272,4
0.15005983,5
0.13292418,5
0.22286004,8
0.06160505,1
0.15246487,6
0.15450676,6
0.20782754,7
0.07162349,2
0.45797145,10
0.28500894,8
0.28334013,8
0.59523666,10
0.072353914,2
0.06192017,1
0.55462515,10
0.084934756,2
0.13488044,5
0.078440845,2
0.08663695,3
0.15348417,6
0.16830918,6
0.06655331,1
0.5532632,10
0.2176372,7
0.2575013,8
0.06727809,1
0.07960423,2
0.6154785,10
0.22548838,8
0.33184528,9
0.4626642,10
0.10834104,4
0.0707208,1
0.14087752,5
0.1242154,5
0.14558117,5
0.15450676,6
0.5987286,10
0.109876044,4
0.55462515,10
0.16930038,6
0.30619392,9
0.3261303,9
0.54163074,10
0.07162349,2
0.21941534,7
0.25142223,8
0.55415165,10
0.213687,7
0.082106166,2
0.10239743,3
0.53274214,10
0.29288343,9
0.123365104,5
0.38243008,9
0.18734987,7
0.5919861,10
0.32170567,9
0.16758858,6
0.15597367,6
0.31412488,9
0.06181155,1
0.21017197,7
0.10239278,3
0.08334597,2
0.105197474,4
0.5627745,10
0.0764115,2
0.098764844,3
0.06768792,1
0.18775225,7
0.070873454,1
0.08349308,2
0.21473517,7
0.2571666,8
0.15430099,6
0.16153932,6
0.09066024,3
0.331289,9
0.22248067,8
0.06472794,1
0.060630493,1
0.17455985,6
0.07175008,2
0.08028212,2
0.066857144,1
0.1738131,6
0.14834498,5
0.20765318,7
0.07405177,2
0.22898658,8
0.28297105,8
0.082877964,2
0.106791824,4
0.59582347,10
0.072353914,2
0.11676728,4
0.2006854,7
0.19736202,7
0.32591942,9
0.23699203,8
0.071292624,2
0.08785508,3
0.0714408,2
0.16002512,6
0.15348417,6
0.31769785,9
0.0672335,1
0.20547724,7
0.58947927,10
0.41936335,9
0.3876175,9
0.6064038,10
0.31412488,9
0.08248079,2
0.12043536,4
0.5791405,10
0.1172706,4
0.17075628,6
0.06160505,1
0.2018264,7
0.07533642,2
0.06682318,1
0.06160505,1
0.23353362,8
0.109361686,4
0.06693937,1
0.31986946,9
0.06160505,1
0.08446566,2
0.34154952,9
0.221174,8
0.5532632,10
0.062174547,1
0.06670497,1
0.072135136,2
0.22093685,8
0.17160094,6
0.061354578,1
0.14068821,5
0.13359697,5
0.5994508,10
0.55376285,10
0.1425796,5
0.09644924,3
0.069063604,1
0.15348417,6
0.15955588,6
0.25202972,8
0.07202496,2
0.23530479,8
0.3305327,9
0.15942974,6
0.072895244,2
0.21394576,7
0.0672335,1
0.0711532,2
0.19918695,7
0.27534747,8
0.15450676,6
0.12050869,4
0.07311838,2
0.6064038,10
0.15450676,6
0.070873454,1
0.0672335,1
0.06886661,1
0.061873827,1
0.2573,8
0.10789314,4
0.22539839,8
0.15887722,6
0.07339162,2
0.26985666,8
0.5903013,10
0.1659341,6
0.100565016,3
0.19464675,7
0.1018943,3
0.17588116,6
0.59065413,10
0.12270209,5
0.17971292,7
0.14115725,5
0.06699906,1
0.16519949,6
0.17498681,6
0.08891338,3
0.074182056,2
0.13030341,5
0.1002085,3
0.19204333,7
0.0707208,1
0.5707318,10
0.07202496,2
0.5536491,10
0.55895853,10
0.06160505,1
0.18734987,7
0.19509831,7
0.061873827,1
0.56307536,10
0.36823142,9
0.4539833,10
0.14886501,5
0.07521528,2
0.43248343,9
0.13555443,5
0.21910462,7
0.5605792,10
0.31495842,9
0.0672335,1
0.12709823,5
0.23467174,8
0.14794885,5
0.301912,9
0.09109574,3
0.07359027,2
0.0707208,1
0.13729988,5
0.12416551,5
0.11298513,4
0.1333306,5
0.5848892,10
0.11101745,4
0.23186724,8
0.09182539,3
0.12998612,5
0.08963022,3
0.119439274,4
0.22186248,8
0.17897834,7
0.26608974,8
0.1931776,7
0.100296974,3
0.17789836,7
0.17228124,6
0.20334278,7
0.1931776,7
0.25235498,8
0.29749396,9
0.19104342,7
0.08612708,3
0.2359461,8
0.21969314,7
0.09220153,3
0.37290946,9
0.17789836,7
0.24339874,8
0.23276527,8
0.060801987,1
0.09974762,3
0.1721356,6
0.25766686,8
0.21413657,7
0.20180649,7
0.08822028,3
0.35488138,9
0.11615355,4
0.15219516,6
0.117472686,4
0.15183182,6
0.096125126,3
0.16668005,6
0.5866062,10
0.075046,2
0.06486642,1
0.32085946,9
0.13028987,5
0.31686458,9
0.5598467,10
0.31421342,9
0.17537867,6
0.10322664,4
0.55482256,10
0.09513483,3
0.11689946,4
0.08366187,2
0.070873454,1
0.13658221,5
0.07078995,1
0.088734925,3
0.17625529,7
0.21306436,7
0.11653535,4
0.14062482,5
0.17427811,6
0.25362033,8
0.14464413,5
0.3518822,9
0.18734987,7
0.229408,8
0.06160505,1
0.17403808,6
0.32053202,9
0.09702013,3
0.23054615,8
0.16810523,6
0.09258393,3
0.12416551,5
0.28045452,8
0.28081492,8
0.26304674,8
0.60045207,10
0.17540655,6
0.22057506,8
0.074182056,2
0.20535754,7
0.09511062,3
0.15005983,5
0.6063632,10
0.1496209,5
0.15396036,6
0.15904216,6
0.16100177,6
0.12550475,5
0.3513518,9
0.32371044,9
0.06160505,1
0.20747349,7
0.17940678,7
0.12022326,4
0.43071213,9
0.14084329,5
0.114834994,4
0.19024579,7
0.16342214,6
0.17674658,7
0.060630493,1
0.21767166,7
0.20788085,7
0.15450676,6
0.1461164,5
0.077847295,2
0.09893309,3
0.11989235,4
0.3964528,9
0.0953812,3
0.13501514,5
0.06192017,1
0.095829435,3
0.2368681,8
0.3081464,9
0.13810806,5
0.07924595,2
0.081869125,2
0.11901263,4
0.26819682,8
0.06136984,1
0.4441535,9
0.4149887,9
0.10710913,4
0.109293334,4
0.11352019,4
0.07338272,2
0.4546211,10
0.11100705,4
0.3734192,9
0.06446143,1
0.15450676,6
0.07087201,1
0.08672402,3
0.14280622,5
0.09631753,3
0.308498,9
0.16140789,6
0.44790095,9
0.12611346,5
0.2055685,7
0.14413504,5
0.13189691,5
0.09422691,3
0.11799759,4
0.12586004,5
0.09298135,3
0.14062482,5
0.06205163,1
0.1529032,6
0.16668005,6
0.06457789,1
0.08515954,2
0.06362157,1
0.10535973,4
0.15348417,6
0.5814354,10
0.16377932,6
0.4117948,9
0.060630493,1
0.11024478,4
0.07750182,2
0.29372478,9
0.18555647,7
0.14886501,5
0.17228124,6
0.33352026,9
0.20451668,7
0.15741529,6
0.06965166,1
0.16743936,6
0.09428132,3
0.11806762,4
0.6056469,10
0.24330413,8
0.0711532,2
0.0707208,1
0.0711532,2
0.06160505,1
0.18246019,7
0.06897182,1
0.21306436,7
0.35830665,9
0.08555206,2
0.06798441,1
0.33095908,9
0.5516347,10
0.35954446,9
0.08518264,2
0.08781301,3
0.108171456,4
0.096139416,3
0.24289213,8
0.20213194,7
0.39259386,9
0.19839029,7
0.22071135,8
0.24948545,8
0.26461715,8
0.12106149,4
0.15841872,6
0.107662566,4
0.07784238,2
0.10255672,3
0.34636343,9
0.35768655,9
0.0684242,1
0.14861591,5
0.120939575,4
0.21366209,7
0.12870288,5
0.14011373,5
0.12416551,5
0.35075372,9
0.41162154,9
0.2197158,7
0.08316026,2
0.5738256,10
0.26174054,8
0.4539077,10
0.1690855,6
0.19962572,7
0.48796907,10
0.07122274,2
0.12504219,5
0.19817181,7
0.15491281,6
0.5532632,10
0.16162771,6
0.09472463,3
0.16668005,6
0.0672335,1
0.2123411,7
0.065215066,1
0.23270462,8
0.16676712,6
0.1420848,5
0.5791985,10
0.07245308,2
0.27650395,8
0.06706579,1
0.07242926,2
0.06160505,1
0.49656186,10
0.20167017,7
0.11795783,4
0.0672335,1
0.07162349,2
0.3327739,9
0.072643496,2
0.11734916,4
0.21451674,7
0.1425796,5
0.13472205,5
0.087131865,3
0.39520192,9
0.091308884,3
0.094478786,3
0.15450676,6
0.07499204,2
0.1251003,5
0.3595598,9
0.41700485,9
0.1174524,4
0.1404942,5
0.08440265,2
0.3590416,9
0.11699198,4
0.5541405,10
0.45252958,10
0.07946305,2
0.17570217,6
0.1296349,5
0.5377251,10
0.1778472,7
0.083597295,2
0.07082434,1
0.37953937,9
0.13416338,5
0.27605137,8
0.11101745,4
0.5601619,10
0.14709349,5
0.11676728,4
0.121948086,5
0.17303142,6
0.116603255,4
0.12630168,5
0.18027934,7
0.096303836,3
0.15466784,6
0.19262886,7
0.16851708,6
0.15450676,6
0.1251111,5
0.09449119,3
0.12695323,5
0.34484437,9
0.06902704,1
0.07316621,2
0.31857285,9
0.2667743,8
0.32556546,9
0.2583067,8
0.072936155,2
0.23200016,8
0.09057578,3
0.31432354,9
0.12060158,4
0.071670316,2
0.099923186,3
0.092604585,3
0.36823142,9
0.14335364,5
0.09434543,3
0.08574273,3
0.3201895,9
0.09538332,3
0.54684234,10
0.0672335,1
0.10287528,3
0.25010094,8
0.09804232,3
0.08960557,3
0.25149244,8
0.20300615,7
0.09013889,3
0.09133506,3
0.0673432,1
0.29574645,9
0.16758858,6
0.124613605,5
0.24732403,8
0.114651226,4
0.11249702,4
0.23138276,8
0.07082434,1
0.15483394,6
0.21428378,7
0.4206545,9
0.55462515,10
0.17433177,6
0.17941213,7
0.4881688,10
0.09608378,3
0.43204322,9
0.2577326,8
0.07927662,2
0.071292624,2
0.32713568,9
0.06181155,1
0.1002159,3
0.12013141,4
0.062340014,1
0.2626726,8
0.24528955,8
0.21237572,7
0.09980764,3
0.24623966,8
0.06677607,1
0.21040909,7
0.1296349,5
0.31412488,9
0.11982526,4
0.118707515,4
0.24904992,8
0.0707208,1
0.24356069,8
0.08104308,2
0.5919861,10
0.13718548,5
0.07122274,2
0.19867413,7
0.18210422,7
0.18340328,7
0.23561393,8
0.11464724,4
0.13250645,5
0.51699287,10
0.29153648,8
0.5383995,10
0.21451674,7
0.6056469,10
0.103088744,4
0.2257578,8
0.1764289,7
0.13729988,5
0.37701657,9
0.14041705,5
0.07339162,2
0.33906054,9
0.18097757,7
0.22123638,8
0.07278115,2
0.13798918,5
0.38910502,9
0.5217326,10
0.10404052,4
0.11814611,4
0.2418076,8
0.24733116,8
0.2905076,8
0.072578594,2
0.5557038,10
0.24789898,8
0.611969,10
0.0672335,1
0.42098913,9
0.09769684,3
0.24720675,8
0.20725058,7
0.21705462,7
0.09579925,3
0.11579044,4
0.53797835,10
0.6044532,10
0.568476,10
0.37492704,9
0.56407756,10
0.07512844,2
0.0711532,2
0.15825279,6
0.5483307,10
0.5541405,10
0.11101745,4
0.14886501,5
0.1980386,7
0.53748626,10
0.15188596,6
0.1748199,6
0.10044858,3
0.1706636,6
0.06768792,1
0.18495008,7
0.12440479,5
0.45900226,10
0.2894804,8
0.099243015,3
0.41293126,9
0.12149916,4
0.27392176,8
0.14591548,5
0.0857071,2
0.15792245,6
0.3372864,9
0.07111072,2
0.061873827,1
0.35833746,9
0.22103605,8
0.39430624,9
0.072353914,2
0.16109966,6
0.5784422,10
0.13718548,5
0.3891344,9
0.12711239,5
0.091194324,3
0.20716472,7
0.44383004,9
0.22671424,8
0.29871458,9
0.54769474,10
0.40468216,9
0.19319086,7
0.09374393,3
0.0672335,1
0.14709114,5
0.56163895,10
0.08426701,2
0.25409594,8
0.13353832,5
0.13036919,5
0.2338337,8
0.3655061,9
0.3901562,9
0.12748033,5
0.45197552,10
0.11970438,4
0.5457608,10
0.1766296,7
0.19743204,7
0.15774573,6
0.17017174,6
0.091726944,3
0.089227885,3
0.4148837,9
0.21211319,7
0.14687124,5
0.0672335,1
0.107662566,4
0.06819311,1
0.067295164,1
0.15971969,6
0.19761097,7
0.10966941,4
0.15450676,6
0.118240006,4
0.1151893,4
0.060630493,1
0.121725544,4
0.18219982,7
0.31499535,9
0.5808465,10
0.11763233,4
0.48269367,10
0.1821769,7
0.15069702,6
0.13824698,5
0.084144786,2
0.21178861,7
0.118950956,4
0.18640074,7
0.52456,10
0.24942738,8
0.28566372,8
0.22406332,8
0.07162349,2
0.13718548,5
0.11597409,4
0.0889775,3
0.09068469,3
0.32889146,9
0.10675785,4
0.1815049,7
0.16178778,6
0.14083001,5
0.07173227,2
0.24825165,8
0.13890676,5
0.1825998,7
0.098391905,3
0.12304753,5
0.106575824,4
0.17955703,7
0.5754443,10
0.08366187,2
0.10647387,4
0.0712897,2
0.09058196,3
0.13272619,5
0.5993593,10
0.14709847,5
0.18833968,7
0.08311415,2
0.16521192,6
0.101498544,3
0.100921474,3
0.24247809,8
0.5919861,10
0.16682714,6
0.15450676,6
0.1356305,5
0.14886501,5
0.14621425,5
0.15450676,6
0.4244452,9
0.30757457,9
0.17510064,6
0.15450676,6
0.0672335,1
0.3857783,9
0.3014071,9
0.09414187,3
0.22403134,8
0.0707208,1
0.18640074,7
0.10900282,4
0.30141872,9
0.60771865,10
0.09101556,3
0.59075403,10
0.061297078,1
0.12118814,4
0.088727176,3
0.15348417,6
0.13650274,5
0.16632006,6
0.087205924,3
0.068559915,1
0.21107526,7
0.162053,6
0.20820236,7
0.15597367,6
0.28618202,8
0.08799775,3
0.18693578,7
0.35729444,9
0.23237956,8
0.22816986,8
0.095351666,3
0.3366062,9
0.071292624,2
0.07582717,2
0.06902704,1
0.114834994,4
0.07100678,2
0.5861096,10
0.18556379,7
0.21582966,7
0.06181155,1
0.12550475,5
0.116528,4
0.1391836,5
0.07941968,2
0.27867094,8
0.5665527,10
0.35123104,9
0.13317658,5
0.08743414,3
0.15053675,6
0.18177633,7
0.31793088,9
0.36684722,9
0.58460814,10
0.16520876,6
0.3962478,9
0.13775095,5
0.10863356,4
0.16278298,6
0.082919985,2
0.22395392,8
0.5873288,10
0.18250751,7
0.09980764,3
0.09761411,3
0.09745222,3
0.113597445,4
0.11916503,4
0.10544498,4
0.38914979,9
0.24980536,8
0.58974624,10
0.2055685,7
0.23022242,8
0.5513887,10
0.13257393,5
0.06404589,1
0.31412488,9
0.11806762,4
0.12416551,5
0.15450676,6
0.11801821,4
0.13852191,5
0.37701657,9
0.2071229,7
0.5575905,10
0.11243688,4
0.21568081,7
0.53974944,10
0.1296461,5
0.20204642,7
0.18734987,7
0.34225333,9
0.09609132,3
0.11789827,4
0.12458541,5
0.5890174,10
0.1701255,6
0.11866399,4
0.5814354,10
0.124776855,5
0.06160505,1
0.13983566,5
0.11617137,4
0.09035823,3
0.24954319,8
0.11699198,4
0.1420057,5
0.20634326,7
0.10198161,3
0.11101745,4
0.070873454,1
0.096846156,3
0.08648753,3
0.06404589,1
0.2289561,8
0.5541405,10
0.10599441,4
0.16978726,6
0.2018264,7
0.2426426,8
0.2937091,9
0.27641994,8
0.077664815,2
0.16596614,6
0.3835694,9
0.47548172,10
0.15430099,6
0.12416551,5
0.12358094,5
0.118460596,4
0.099923186,3
0.09980764,3
0.08482186,2
0.0672335,1
0.322497,9
0.070873454,1
0.06181155,1
0.095201686,3
0.1296461,5
0.07479591,2
0.12517701,5
0.07082434,1
0.070949905,2
0.08800542,3
0.09381935,3
0.07338272,2
0.06826048,1
0.16131982,6
0.1692399,6
0.3333895,9
0.5808465,10
0.32868615,9
0.1578576,6
0.17546347,6
0.5570643,10
0.20818913,7
0.5800934,10
0.54684234,10
0.24048737,8
0.094428256,3
0.15791297,6
0.22807087,8
0.06160505,1
0.15475093,6
0.13824698,5
0.32894328,9
0.6031312,10
0.1907852,7
0.13369958,5
0.18015309,7
0.07202496,2
0.08795907,3
0.3735187,9
0.22029875,8
0.55462515,10
0.07282195,2
0.0672335,1
0.08832296,3
0.36056846,9
0.12351341,5
0.08625928,3
0.2490254,8
0.0747679,2
0.13368873,5
0.14620303,5
0.1835587,7
0.1022938,3
0.15005983,5
0.5863687,10
0.28173795,8
0.124674335,5
0.15218377,6
0.31283814,9
0.20380855,7
0.0982011,3
0.07394439,2
0.15652165,6
0.18889657,7
0.16233255,6
0.39251986,9
0.31305057,9
0.060630493,1
0.27819198,8
0.08428876,2
0.065546066,1
0.081669636,2
0.10876659,4
0.11814611,4
0.06511174,1
0.1445514,5
0.1922891,7
0.35887218,9
0.067796424,1
0.061873827,1
0.28812367,8
0.13904537,5
0.103364885,4
0.2172394,7
0.5355206,10
0.31343135,9
0.16650721,6
0.21306436,7
0.1533512,6
0.07278115,2
0.48058757,10
0.0711532,2
0.11987515,4
0.20201679,7
0.180051,7
0.07966339,2
0.13208143,5
0.21668003,7
0.21984039,8
0.09538147,3
0.07078995,1
0.08366379,2
0.07272688,2
0.22921914,8
0.56543237,10
0.10850938,4
0.08649162,3
0.23734097,8
0.14785145,5
0.10152436,3
0.221833,8
0.3660455,9
0.0672335,1
0.1768841,7
0.21052492,7
0.060630493,1
0.07162349,2
0.22659627,8
0.104758434,4
0.28322798,8
0.0673432,1
0.13418843,5
0.23753992,8
0.06547936,1
0.0707208,1
0.20034283,7
0.20318794,7
0.06160505,1
0.23440263,8
0.10336712,4
0.08798271,3
0.23740551,8
0.5261457,10
0.097762935,3
0.29547173,9
0.116603255,4
0.09185212,3
0.15348417,6
0.060630493,1
0.06682318,1
0.095925264,3
0.06822966,1
0.11166249,4
0.22934954,8
0.06934817,1
0.072895244,2
0.1002159,3
0.06160505,1
0.06798441,1
0.17873718,7
0.58218783,10
0.10547794,4
0.068054795,1
0.24555193,8
0.13942307,5
0.5303235,10
0.085695304,2
0.06208117,1
0.23940945,8
0.47731823,10
0.085090175,2
0.1586415,6
0.06160505,1
0.07049057,1
0.07363105,2
0.13803795,5
0.59065413,10
0.07253428,2
0.08420768,2
0.11894556,4
0.09375724,3
0.0739965,2
0.13022214,5
0.42553902,9
0.0707208,1
0.24344414,8
0.08699163,3
0.07424297,2
0.104406856,4
0.07344539,2
0.55461305,10
0.070873454,1
0.13464795,5
0.54769474,10
0.21591683,7
0.23529077,8
0.1485436,5
0.071292624,2
0.16257913,6
0.20599797,7
0.37964037,9
0.5229994,10
0.19488281,7
0.471666,10
0.13718548,5
0.11693648,4
0.3346732,9
0.13982064,5
0.42071983,9
0.13084273,5
0.18040495,7
0.07272688,2
0.38265964,9
0.06160505,1
0.55462515,10
0.11676728,4
0.099749885,3
0.23158902,8
0.15149419,6
0.22760192,8
0.097875945,3
0.41328803,9
0.10064344,3
0.06160505,1
0.20267656,7
0.089574225,3
0.38863084,9
0.27832124,8
0.5511542,10
0.26700425,8
0.1059777,4
0.09595296,3
0.0707208,1
0.2215908,8
0.098492734,3
0.084875315,2
0.26819617,8
0.5844564,10
0.08400213,2
0.0926716,3
0.13256148,5
0.16844578,6
0.113001384,4
0.10291255,3
0.11648503,4
0.06160505,1
0.06160505,1
0.07162349,2
0.10093644,3
0.48796907,10
0.08711192,3
0.13434702,5
0.100059345,3
0.16921467,6
0.28504336,8
0.06160505,1
0.3341865,9
0.09451314,3
0.17228124,6
0.14151542,5
0.09371355,3
0.37266272,9
0.13854216,5
0.1583898,6
0.13990346,5
0.095201686,3
0.2946109,9
0.071292624,2
0.09826148,3
0.0672335,1
0.23279917,8
0.5861212,10
0.090172514,3
0.39769486,9
0.09211863,3
0.097829096,3
0.17811249,7
0.13580474,5
0.11855199,4
0.3908135,9
0.32192245,9
0.07082434,1
0.56198394,10
0.08642926,3
0.4170321,9
0.113561966,4
0.26068944,8
0.07076241,1
0.26984304,8
0.07202496,2
0.17896922,7
0.24623966,8
0.3301623,9
0.13471405,5
0.55214524,10
0.19970213,7
0.15347148,6
0.21069768,7
0.15922354,6
0.10571339,4
0.060630493,1
0.097653344,3
0.2239181,8
0.13488044,5
0.2175306,7
0.09808242,3
0.2274367,8
0.07009135,1
0.06208117,1
0.107662566,4
0.118460596,4
0.062340014,1
0.54918706,10
0.22712748,8
0.08604212,3
0.17510064,6
0.09670621,3
0.17134307,6
0.0672335,1
0.10230377,3
0.21451674,7
0.0701995,1
0.21306436,7
0.11676728,4
0.093621984,3
0.16563623,6
0.54684234,10
0.06160505,1
0.24772452,8
0.10324472,4
0.07445625,2
0.17510064,6
0.12348959,5
0.55012494,10
0.16668005,6
0.08077453,2
0.23118988,8
0.0854586,2
0.13172987,5
0.22790246,8
0.09365835,3
0.37559453,9
0.5707318,10
0.076982245,2
0.18610519,7
0.15188596,6
0.1296349,5
0.08505651,2
0.10391983,4
0.21565148,7
0.24465479,8
0.15712664,6
0.07668706,2
0.5646015,10
0.22615434,8
0.13468564,5
0.2672768,8
0.15188596,6
0.22811897,8
0.0711532,2
0.06902704,1
0.3927529,9
0.15735297,6
0.11283034,4
0.18982345,7
0.09721292,3
0.13015783,5
0.2184133,7
0.094811685,3
0.5520229,10
0.11041496,4
0.084247865,2
0.09341044,3
0.5861096,10
0.091817975,3
0.06354819,1
0.34209564,9
0.1354875,5
0.08223395,2
0.068095244,1
0.18404406,7
0.21582966,7
0.101568356,3
0.48796907,10
0.16563623,6
0.5185119,10
0.06856333,1
0.20747349,7
0.11866273,4
0.09417015,3
0.24500948,8
0.18590918,7
0.23354004,8
0.096899845,3
0.11026222,4
0.4972558,10
0.45010003,9
0.17510064,6
0.093953155,3
0.07386697,2
0.2389073,8
0.15383737,6
0.15450676,6
0.1342501,5
0.12844351,5
0.09340985,3
0.11101745,4
0.09846934,3
0.10601947,4
0.068054795,1
0.6051455,10
0.38458887,9
0.33992484,9
0.27650395,8
0.0846758,2
0.08426701,2
0.060630493,1
0.15597367,6
0.06705074,1
0.1519598,6
0.55578095,10
0.23645398,8
0.10019631,3
0.31728387,9
0.16974714,6
0.060630493,1
0.32623014,9
0.0672335,1
0.18640074,7
0.2119443,7
0.06354819,1
0.23533516,8
0.14155667,5
0.16667609,6
0.30412075,9
0.50039756,10
0.09205988,3
0.5699355,10
0.45664734,10
0.092516065,3
0.22602499,8
0.22970556,8
0.25758055,8
0.087100014,3
0.1309965,5
0.095961764,3
0.13366319,5
0.13064551,5
0.2700909,8
0.39077875,9
0.57299304,10
0.11972494,4
0.06466648,1
0.22267729,8
0.55415165,10
0.2994592,9
0.18580532,7
0.097730935,3
0.14665775,5
0.5564333,10
0.062340014,1
0.10532769,4
0.31412488,9
0.11597086,4
0.5646015,10
0.15450676,6
0.0673432,1
0.11180447,4
0.08412537,2
0.13946383,5
0.1819841,7
0.5863687,10
0.095067576,3
0.06892592,1
0.5654993,10
0.095389515,3
0.12484585,5
0.06089529,1
0.06729717,1
0.11579044,4
0.17383926,6
0.15703322,6
0.15978765,6
0.080308326,2
0.113561966,4
0.5614009,10
0.071103014,2
0.20784965,7
0.15088242,6
0.068054795,1
0.10299264,3
0.20522805,7
0.4778933,10
0.57065773,10
0.16666833,6
